"tweet_id","label"
"505870190391730000","sadness"
"505752548541000000","fear"
"478794376844308000","happiness"
"770812038319000000","anger"
"477390694286237000","happiness"
"531860442587873000","trust"
"474498394497372000","disgust"
"522247706002000000","fear"
"528443779355668000","trust"
"501463906272000000","anticipation"
"500194894422343000","trust"
"483140695005000000","fear"
"508292359021277000","sadness"
"493042465273020000","trust"
"506432201970286000","sadness"
"770607459363000000","anger"
"484791988266000000","fear"
"494819143070000000","surprise"
"500244949238000000","fear"
"484500735796000000","surprise"
"525702910706000000","anticipation"
"557608104633053000","sadness"
"528234000000000000","anticipation"
"475982964221046000","disgust"
"476649304917000000","anticipation"
"550359219083000000","anticipation"
"528359000000000000","anticipation"
"493503264092983000","happiness"
"502685950317559000","happiness"
"479229577827000000","fear"
"476824534554000000","fear"
"772981174147000000","anger"
"505212632589000000","anticipation"
"558710778774028000","sadness"
"507418198967000000","fear"
"502616245154639000","disgust"
"486630121034000000","surprise"
"481297780715958000","sadness"
"554868993446903000","sadness"
"516767197696233000","trust"
"498369965334880000","sadness"
"523125000000000000","anticipation"
"475559092045000000","fear"
"476494333743333000","sadness"
"544538829559000000","anticipation"
"510135654970171000","trust"
"515681183335000000","anticipation"
"769862282025000000","anger"
"522026397750000000","fear"
"773047443215000000","anger"
"547904234210213000","happiness"
"552949600257000000","anticipation"
"501428472775000000","surprise"
"472038615548456000","disgust"
"473939025338720000","disgust"
"514862000000000000","anger"
"528460000000000000","anticipation"
"513727000000000000","anger"
"481962032658000000","surprise"
"525040198129000000","fear"
"475799551501008000","happiness"
"526491234362064000","sadness"
"525340715791000000","anticipation"
"526763272730000000","fear"
"479358074504000000","fear"
"494807575180000000","anticipation"
"506152039236000000","fear"
"772537589979000000","anger"
"505498893850000000","fear"
"520008471954000000","fear"
"502535085389000000","anticipation"
"769651565213000000","anger"
"499793549877993000","trust"
"476366730449530000","disgust"
"498349828498145000","happiness"
"474668305769582000","sadness"
"479350868706000000","anticipation"
"476255044506000000","surprise"
"493572625286066000","trust"
"472480988799000000","fear"
"529570633634422000","trust"
"508979486679781000","happiness"
"486902465590000000","surprise"
"528285000000000000","anticipation"
"503641727316815000","trust"
"500157397361786000","trust"
"536438479270000000","anticipation"
"477104428848000000","surprise"
"480930695230000000","surprise"
"497854502167000000","anticipation"
"499998345142628000","trust"
"476255489123000000","surprise"
"770943601958000000","anger"
"477570516661000000","anticipation"
"495327027151000000","surprise"
"493299303457000000","fear"
"497832658232000000","fear"
"503392350802956000","sadness"
"532514000000000000","anger"
"557704000000000000","anger"
"506565836673277000","sadness"
"547797967311000000","surprise"
"479101529900000000","fear"
"543854000000000000","anticipation"
"521247863620124000","happiness"
"484618558014000000","surprise"
"473911292622000000","fear"
"515582298448605000","disgust"
"476131459351000000","fear"
"769648862294000000","anger"
"474742024835305000","disgust"
"525977000000000000","anticipation"
"518899711906820000","disgust"
"548150477599150000","disgust"
"502415000000000000","anger"
"500044209865232000","sadness"
"482709453410545000","trust"
"516388816949000000","surprise"
"521050307711627000","disgust"
"551900571272000000","anticipation"
"771705736473000000","anger"
"518887284167000000","fear"
"474494309270822000","disgust"
"503682823119572000","sadness"
"482747135063000000","surprise"
"508706223592452000","sadness"
"473296487321829000","trust"
"769929601544000000","anger"
"479271206290354000","sadness"
"539665000000000000","anticipation"
"474601515676000000","fear"
"506075153437000000","anticipation"
"772336088115000000","anger"
"518577115394887000","sadness"
"770387492294000000","anger"
"506138382599475000","happiness"
"501779305337090000","trust"
"476309587264000000","fear"
"772531589083000000","anger"
"476957393298137000","disgust"
"482024271914000000","surprise"
"528277000000000000","anticipation"
"558014645966000000","anticipation"
"474576467264000000","fear"
"528291000000000000","anticipation"
"513227947524632000","sadness"
"545259004109541000","happiness"
"472257558217000000","surprise"
"535739515273000000","anticipation"
"475583188341760000","disgust"
"520732509479251000","trust"
"510480217052000000","fear"
"528212000000000000","anticipation"
"562033447686770000","happiness"
"477765388239769000","sadness"
"530905000000000000","anger"
"508913061462159000","happiness"
"476092242617053000","disgust"
"521609060295000000","fear"
"477727681417449000","disgust"
"484511922013000000","surprise"
"528214000000000000","anticipation"
"474512340558172000","disgust"
"771151967826000000","anger"
"478723925082259000","sadness"
"499269761013129000","trust"
"559877386670727000","sadness"
"546146078458781000","sadness"
"548285000000000000","anger"
"519088426205728000","disgust"
"523947003106000000","fear"
"493085599466000000","surprise"
"513827540067000000","fear"
"472495182315675000","disgust"
"540845925229273000","sadness"
"527876017377927000","happiness"
"558336978198859000","trust"
"514865336714133000","happiness"
"493554417820786000","happiness"
"522145486602375000","happiness"
"527203389441000000","fear"
"530004735688863000","trust"
"503260213412380000","trust"
"545259004109541000","happiness"
"482023315612000000","surprise"
"496454334445000000","fear"
"497388766643000000","surprise"
"474343888946000000","fear"
"770396293584000000","anger"
"770434458579000000","anger"
"771818624537000000","anger"
"511227591685000000","fear"
"550311169127000000","anticipation"
"525774692058000000","fear"
"506398962099000000","anticipation"
"525035000000000000","anticipation"
"515157805515288000","trust"
"503757058106085000","happiness"
"475161572696793000","disgust"
"475986231587651000","sadness"
"552898480059000000","anticipation"
"482993609151889000","happiness"
"484533593986000000","surprise"
"545108411848065000","happiness"
"524433563354000000","fear"
"505482000000000000","anger"
"479359945167000000","fear"
"473377500312000000","fear"
"471714538476171000","disgust"
"562681048224768000","happiness"
"497747622887563000","trust"
"559004275196448000","trust"
"472019334332956000","trust"
"558710833320968000","sadness"
"480441459020021000","happiness"
"547786818880802000","disgust"
"517662320911000000","anticipation"
"551436014343000000","fear"
"493203425858000000","surprise"
"528559000000000000","anticipation"
"493870706091102000","happiness"
"485124214916000000","surprise"
"769930383756000000","anger"
"528535844324274000","trust"
"508241465344925000","sadness"
"472475490058387000","happiness"
"495464529024000000","fear"
"516158096675000000","fear"
"493606326522904000","happiness"
"510566472914000000","fear"
"498310129402000000","anticipation"
"481829211607691000","trust"
"527136469316427000","trust"
"771559778942000000","anger"
"546741522792603000","happiness"
"501131318923493000","sadness"
"770578379851000000","anger"
"528146839397089000","trust"
"505731388289000000","fear"
"480744015165000000","surprise"
"515636321067737000","disgust"
"493917011207000000","surprise"
"483905148821831000","sadness"
"487472773468000000","fear"
"516777922557140000","trust"
"506119936050081000","sadness"
"484509464134000000","surprise"
"475768001929543000","disgust"
"521445608289000000","fear"
"476566278673821000","disgust"
"506796812822000000","fear"
"541591000000000000","anticipation"
"478837120966991000","sadness"
"527934000000000000","anticipation"
"525240295751823000","happiness"
"505482000000000000","anger"
"770776629619000000","anger"
"483331540013678000","happiness"
"516381611160371000","trust"
"518668000000000000","anticipation"
"486631563854000000","surprise"
"484102629262233000","happiness"
"480024129975000000","fear"
"510138133808422000","trust"
"483056670486970000","happiness"
"476469511852277000","happiness"
"543816490701836000","happiness"
"493391523615000000","fear"
"524065429288000000","fear"
"495731987219000000","surprise"
"499200970199000000","anticipation"
"527192333222000000","fear"
"497446790665236000","trust"
"770592590622000000","anger"
"474358346695598000","disgust"
"543723000000000000","anticipation"
"534074745700884000","happiness"
"472838414807000000","fear"
"546090847843135000","disgust"
"516612885082959000","sadness"
"518937854886821000","disgust"
"479581500883000000","surprise"
"475631657685233000","disgust"
"515985937277276000","disgust"
"472592997704000000","fear"
"533566031151648000","happiness"
"772524270400000000","anger"
"481497530266816000","happiness"
"478655297893175000","sadness"
"474961026228580000","disgust"
"473140434043000000","fear"
"519122492342804000","disgust"
"482577592890000000","surprise"
"504432282325618000","trust"
"472627860734000000","anticipation"
"554696091669495000","happiness"
"520544000000000000","anticipation"
"508005330219847000","disgust"
"496480309739651000","happiness"
"511186680440000000","fear"
"517232220193300000","disgust"
"480924538016784000","trust"
"523177289602000000","fear"
"524487443379392000","trust"
"485475395601707000","happiness"
"513424752669000000","fear"
"472150695756300000","disgust"
"503847294370729000","trust"
"473381073871589000","trust"
"528221000000000000","anticipation"
"558017875558928000","happiness"
"510152469939515000","trust"
"527442000000000000","anticipation"
"484751869739139000","trust"
"476393150349471000","disgust"
"501308087878000000","anticipation"
"482901787419000000","anticipation"
"530031776366743000","disgust"
"547730720031252000","disgust"
"529368107480000000","anticipation"
"550471408317000000","anticipation"
"528305000000000000","anticipation"
"561222218948960000","happiness"
"481147804987838000","happiness"
"562560910770704000","happiness"
"480440003613294000","sadness"
"476827248248000000","surprise"
"480741000000000000","anger"
"501525377991208000","sadness"
"514459508442030000","trust"
"561207077511495000","happiness"
"475826244034895000","disgust"
"472946447495618000","disgust"
"479433030915072000","happiness"
"510537658045440000","disgust"
"512967762247827000","trust"
"770378062907000000","anger"
"554357246420090000","happiness"
"525952000000000000","anticipation"
"502197095785172000","trust"
"481513267303436000","trust"
"545605990516023000","happiness"
"531197365097488000","sadness"
"517382590199000000","fear"
"772181008968000000","anger"
"481958933050000000","surprise"
"546699349091053000","happiness"
"496688162694000000","surprise"
"476849524187480000","happiness"
"544924000000000000","anticipation"
"481949806253000000","surprise"
"771089916764000000","anger"
"519084043153862000","disgust"
"476918168158752000","disgust"
"513011693404708000","trust"
"523539652318224000","sadness"
"553711315211000000","anticipation"
"477356812698525000","trust"
"516383305638608000","trust"
"495518123853000000","surprise"
"473889545138630000","happiness"
"518107999269703000","sadness"
"537443000000000000","anticipation"
"555828042015000000","anticipation"
"499228535186141000","disgust"
"482316648453000000","fear"
"476111699968000000","fear"
"514688060261000000","anticipation"
"482026390029000000","surprise"
"493654623925051000","happiness"
"477889233449783000","trust"
"519217174552924000","disgust"
"528141298717000000","fear"
"486635502326000000","anticipation"
"527065317140000000","fear"
"507716162319179000","happiness"
"481941862245000000","surprise"
"486606406418964000","sadness"
"557393545003167000","sadness"
"480207077151756000","trust"
"478322173708000000","anticipation"
"482883441546000000","surprise"
"482020438328000000","surprise"
"487002365506000000","anticipation"
"482273212236000000","fear"
"508437565800992000","trust"
"473953046893000000","surprise"
"548852981567746000","happiness"
"478250757264000000","fear"
"476918847644000000","fear"
"513225158325000000","anticipation"
"549257408963284000","sadness"
"501395295846944000","sadness"
"520040558367363000","sadness"
"533671828279943000","disgust"
"519194336571817000","disgust"
"528632275538149000","happiness"
"495758000000000000","anger"
"549597919314055000","trust"
"482008069334000000","surprise"
"521466420430114000","happiness"
"480787036119000000","surprise"
"493266986340597000","happiness"
"496930211762000000","surprise"
"770169285650000000","anger"
"542761000000000000","anticipation"
"521264000000000000","anticipation"
"531560688292868000","trust"
"518410475680571000","trust"
"483202573550116000","trust"
"484533321369000000","surprise"
"771899206886000000","anger"
"769940048926000000","anger"
"481110278542000000","surprise"
"475943328056238000","disgust"
"525966917002000000","fear"
"501821911110651000","sadness"
"511969085907673000","happiness"
"533124333187497000","sadness"
"472111504171749000","disgust"
"527245000000000000","anticipation"
"486878776136323000","happiness"
"528543000000000000","anticipation"
"557459915707392000","happiness"
"492874898634000000","surprise"
"481961055360000000","surprise"
"493387971052000000","anticipation"
"474549560816041000","disgust"
"771916817321000000","anger"
"507771472581000000","fear"
"498896560210444000","trust"
"486648315921000000","surprise"
"525871328797011000","trust"
"561352221393000000","anticipation"
"521118000000000000","anger"
"527742902760000000","anticipation"
"478595499688091000","sadness"
"494906149700000000","surprise"
"528213000000000000","anticipation"
"542355000000000000","anger"
"516783484191000000","anticipation"
"514578156884221000","trust"
"527719000000000000","anticipation"
"487477257204551000","trust"
"509437592740585000","trust"
"524120739545628000","happiness"
"473871698383880000","happiness"
"492749082080000000","surprise"
"473057667842199000","trust"
"510861831599000000","anticipation"
"769751445688000000","anger"
"525659797476360000","trust"
"530806481130496000","trust"
"523104000000000000","anticipation"
"493090229999000000","surprise"
"770912538154000000","anger"
"495483344659000000","surprise"
"523188000000000000","anticipation"
"493982098424725000","trust"
"484462903203000000","fear"
"486915430163000000","surprise"
"500064418009000000","fear"
"519232420847943000","disgust"
"549183480157000000","anticipation"
"492903155634405000","sadness"
"514839755633078000","happiness"
"527343323989000000","fear"
"500507772715147000","sadness"
"528350623839047000","trust"
"501126948455000000","fear"
"543715240211275000","happiness"
"481044486714000000","surprise"
"472904194073317000","happiness"
"481889840301000000","anticipation"
"493901370643058000","sadness"
"546921722709000000","anticipation"
"501485796327583000","sadness"
"547494194848100000","happiness"
"517240713646000000","fear"
"492880000000000000","anger"
"515153699287490000","disgust"
"516885489685499000","trust"
"536260850487525000","happiness"
"508394020544843000","sadness"
"517108496614000000","surprise"
"553640486011801000","trust"
"506237699511320000","sadness"
"492865000000000000","anger"
"472007447679000000","surprise"
"522249211770000000","fear"
"537242330227437000","happiness"
"481736848852000000","fear"
"524302847845000000","fear"
"478642710787000000","fear"
"502122823033188000","happiness"
"472785713382000000","anticipation"
"476549065245601000","sadness"
"526019584873070000","trust"
"472915208331997000","trust"
"482701379400519000","trust"
"493891849573000000","surprise"
"499995774030471000","trust"
"505807000000000000","anger"
"481829157098512000","trust"
"523612343780000000","anticipation"
"535496103035000000","anticipation"
"476609282872000000","surprise"
"770415509481000000","anger"
"547807429690000000","surprise"
"531614459244969000","trust"
"520102269186891000","sadness"
"476108558451621000","disgust"
"509710813889000000","fear"
"475445137011519000","disgust"
"520427671671427000","trust"
"472115274851000000","surprise"
"530057000000000000","anticipation"
"541974033614000000","anticipation"
"520543000000000000","anticipation"
"537828000000000000","anticipation"
"481829329064972000","trust"
"532138000000000000","anger"
"482707595334000000","anticipation"
"772828079522000000","anger"
"501049358054211000","happiness"
"522102423720964000","trust"
"770782402642000000","anger"
"529146006496346000","trust"
"480427957551632000","happiness"
"546782907998543000","happiness"
"476494333743333000","sadness"
"515864000000000000","anger"
"511597667718000000","anticipation"
"518320348500992000","happiness"
"474226247090704000","happiness"
"528213000000000000","anticipation"
"495694737597000000","surprise"
"770515883677000000","anger"
"498365527791000000","anticipation"
"527955642057650000","trust"
"494797970219000000","surprise"
"484353142444675000","trust"
"772104663705000000","anger"
"517419240001785000","happiness"
"530048000000000000","anger"
"475061953786687000","trust"
"770678273697000000","anger"
"523104000000000000","anticipation"
"479013243994656000","sadness"
"494291424155000000","surprise"
"545537539457568000","happiness"
"558717946835374000","sadness"
"556900802363547000","sadness"
"474494829364523000","trust"
"475844032091000000","fear"
"480444462141698000","happiness"
"517254517126332000","happiness"
"506064197948000000","anticipation"
"526258228175000000","fear"
"484529387086000000","surprise"
"525001006535000000","fear"
"484775265567000000","surprise"
"475615195042426000","disgust"
"475336370299236000","disgust"
"522304358478667000","trust"
"472998297490038000","trust"
"530996856373796000","trust"
"525603795128942000","trust"
"505648001327833000","trust"
"521164000000000000","anger"
"474320446985224000","disgust"
"484509422191000000","surprise"
"524903551865085000","disgust"
"543176000000000000","anticipation"
"547809363264425000","disgust"
"772570602973000000","anger"
"539107977605558000","sadness"
"551391886075000000","anticipation"
"523206000000000000","anticipation"
"525940836815499000","happiness"
"501714209772535000","happiness"
"513651563844000000","fear"
"504395829613000000","anticipation"
"770922993514000000","anger"
"770361677750000000","anger"
"522502774232072000","sadness"
"547333309748000000","anticipation"
"495206407341000000","fear"
"493661070557000000","surprise"
"510139094283000000","fear"
"481581365990006000","happiness"
"525467000000000000","anticipation"
"555078800921202000","trust"
"494633608024000000","surprise"
"471904083272429000","disgust"
"524620960650000000","fear"
"536224150361108000","sadness"
"542733412348000000","anticipation"
"557312804651139000","happiness"
"550970220097982000","happiness"
"518131890033672000","sadness"
"772809808362000000","anger"
"477405332382000000","surprise"
"476062274327937000","sadness"
"550338524352770000","trust"
"474525863006830000","happiness"
"514530387989512000","happiness"
"475229319086624000","disgust"
"478693340238872000","happiness"
"519264037511524000","disgust"
"527527835598999000","sadness"
"477857985856000000","fear"
"478429560443000000","fear"
"482013601613000000","surprise"
"496173831951000000","surprise"
"497240418317000000","surprise"
"493414235787911000","sadness"
"494356679132000000","fear"
"486914985592000000","surprise"
"495944088979000000","surprise"
"475146347356508000","trust"
"527222762919000000","fear"
"770703921644000000","anger"
"509878200194000000","fear"
"554383280477597000","trust"
"528665649644441000","trust"
"528340000000000000","anticipation"
"553600132592046000","happiness"
"483496757850955000","trust"
"543418000000000000","anticipation"
"526968663598174000","happiness"
"562077735338917000","trust"
"492855864865206000","sadness"
"525747827524132000","trust"
"524274737628000000","fear"
"512642263315263000","sadness"
"475345362879021000","disgust"
"478428239254126000","trust"
"557561891791187000","happiness"
"498094105990164000","happiness"
"513441827676901000","trust"
"770011980367000000","anger"
"493086509647000000","surprise"
"770914490385000000","anger"
"526060580000000000","anticipation"
"473944062722973000","trust"
"770494693726000000","anger"
"505470376776716000","happiness"
"541522239985000000","anticipation"
"525889000000000000","anticipation"
"556977528783380000","sadness"
"546683000000000000","anticipation"
"519511000000000000","anticipation"
"506520856953380000","happiness"
"493391590754000000","fear"
"558526363612000000","surprise"
"497081487750000000","fear"
"519248132710752000","disgust"
"495921326465363000","sadness"
"554806615770009000","happiness"
"532530600104960000","trust"
"517278479185000000","fear"
"547814388007469000","disgust"
"473275805226000000","anticipation"
"507357209593147000","trust"
"543365000000000000","anticipation"
"508384457527926000","happiness"
"504432454279524000","trust"
"772182135990000000","anger"
"492757000000000000","anger"
"548189807575179000","happiness"
"479424881377832000","sadness"
"501495000000000000","anger"
"483807564158000000","surprise"
"546730995110522000","disgust"
"482606659412000000","anticipation"
"483765461738221000","sadness"
"554397016790000000","anticipation"
"493355762992000000","surprise"
"477988625867890000","trust"
"475213946979225000","happiness"
"496451977220000000","surprise"
"547954523910586000","disgust"
"555196757328408000","happiness"
"505750925353000000","fear"
"519103043346780000","disgust"
"494613735429000000","surprise"
"499674800751538000","happiness"
"541205825860431000","sadness"
"494984000000000000","anger"
"558603975000195000","sadness"
"531827496329568000","happiness"
"771502153760000000","anger"
"476140653252837000","sadness"
"493216000394000000","surprise"
"513799626965516000","trust"
"504432630431875000","trust"
"518602570622000000","anticipation"
"552185000000000000","anger"
"476273860166561000","disgust"
"480448568386000000","surprise"
"472112686982000000","fear"
"482857906636000000","surprise"
"494423997677715000","happiness"
"530139515466158000","trust"
"524224737346457000","happiness"
"483817924088000000","fear"
"496609393643778000","sadness"
"493549313356595000","trust"
"511888018395762000","trust"
"479312868316160000","sadness"
"500872874300000000","anticipation"
"472125999711000000","surprise"
"772500425589000000","anger"
"497023602148000000","fear"
"493220521836683000","happiness"
"482035575567000000","surprise"
"482003136837000000","surprise"
"493117694309000000","surprise"
"539173425534000000","anticipation"
"479662635516821000","sadness"
"506265834894000000","fear"
"523073000000000000","anticipation"
"528265000000000000","anticipation"
"772602561107000000","anger"
"475938538140471000","disgust"
"483109032199000000","surprise"
"529571015307710000","trust"
"771784078660000000","anger"
"543475615425000000","anticipation"
"486878776136323000","happiness"
"525142000000000000","anticipation"
"562269377266000000","anticipation"
"525962000000000000","anticipation"
"514459428750254000","trust"
"481561594045000000","fear"
"499512867050000000","anticipation"
"515263585874759000","disgust"
"547004287562000000","anticipation"
"493656364582187000","happiness"
"495702006334000000","fear"
"474372640884000000","fear"
"502110349189844000","trust"
"519962000000000000","anticipation"
"497594379797000000","fear"
"508407463318548000","sadness"
"506041137661243000","sadness"
"496480309739651000","happiness"
"515581421822304000","disgust"
"523924030911299000","disgust"
"492934021514000000","surprise"
"514184429196000000","fear"
"532299410055000000","anticipation"
"481818004435374000","trust"
"522531761046044000","trust"
"497795102408847000","happiness"
"770166303999000000","anger"
"484526958580000000","surprise"
"475430280757403000","disgust"
"521014408664000000","fear"
"476129131512000000","fear"
"544232000000000000","anticipation"
"543491000000000000","anticipation"
"508144828564000000","fear"
"525592520823013000","happiness"
"528265000000000000","anticipation"
"475290920842000000","fear"
"771832148672000000","anger"
"493267082813784000","happiness"
"538060647301267000","happiness"
"519746252473249000","sadness"
"496898829992488000","disgust"
"546437272200302000","happiness"
"526045000000000000","anticipation"
"506402049119000000","anticipation"
"471747195335487000","happiness"
"504930968273436000","happiness"
"517492506108243000","sadness"
"518290501800562000","disgust"
"516341513593188000","sadness"
"474577960435871000","disgust"
"772255533219000000","anger"
"515806000000000000","anger"
"520544000000000000","anticipation"
"485656514028000000","anticipation"
"528666639470833000","trust"
"473635609395752000","sadness"
"528213000000000000","anticipation"
"523958503879000000","fear"
"499578117824856000","sadness"
"527563483013869000","trust"
"503550295684000000","fear"
"474683489158451000","disgust"
"483362158424498000","happiness"
"472181045723295000","sadness"
"483292600103759000","trust"
"535494656038000000","anticipation"
"519884878398382000","happiness"
"508693506429000000","fear"
"498716431631000000","fear"
"525133307479334000","trust"
"491506691499000000","surprise"
"482280439025922000","happiness"
"477064507462668000","happiness"
"531112220705320000","trust"
"497340913812000000","fear"
"521141483475189000","trust"
"481524755493687000","trust"
"474321147396247000","disgust"
"546251000000000000","anticipation"
"533692220977577000","sadness"
"507963122943000000","fear"
"504672351712071000","trust"
"771812080945000000","anger"
"481616518451433000","sadness"
"488348057621528000","happiness"
"512342555100000000","fear"
"529706944333000000","fear"
"479718742721822000","happiness"
"545194898396561000","trust"
"473722964169330000","disgust"
"516672016360000000","anticipation"
"543155000000000000","anticipation"
"484155154527000000","surprise"
"474955456201228000","disgust"
"495908462552000000","surprise"
"770048798274000000","anger"
"771183667205000000","anger"
"546764000000000000","anticipation"
"482028596233000000","surprise"
"539159000000000000","anticipation"
"558710883640016000","sadness"
"485569977144000000","surprise"
"512337312232000000","anticipation"
"472076603363975000","trust"
"563287326491557000","happiness"
"480307228730085000","trust"
"477214965498000000","fear"
"506463701202132000","trust"
"504797874639491000","trust"
"526472406115000000","fear"
"526409374106000000","surprise"
"521247863620124000","happiness"
"515350827381000000","anticipation"
"519310250357166000","sadness"
"492855864865206000","sadness"
"497334609773000000","fear"
"474231456412078000","happiness"
"771658305031000000","anger"
"505892277584000000","fear"
"495483889939000000","surprise"
"524879287837409000","sadness"
"560999195218178000","sadness"
"515581899968761000","disgust"
"526188388840271000","trust"
"513640012710412000","sadness"
"484538799101000000","surprise"
"502978000000000000","anger"
"527102495442000000","fear"
"528214000000000000","anticipation"
"528226000000000000","anticipation"
"482093008180000000","surprise"
"516747991986622000","happiness"
"471859527181000000","surprise"
"481942516536000000","surprise"
"526740308894027000","sadness"
"506866614440960000","disgust"
"484114088097000000","fear"
"528213000000000000","anticipation"
"771533574663000000","anger"
"486850531726000000","surprise"
"482019234576000000","surprise"
"520627702228000000","fear"
"525268246614646000","sadness"
"561626596000284000","sadness"
"770368928049000000","anger"
"537331257853000000","anticipation"
"475637538107817000","disgust"
"546085810508808000","disgust"
"500900112118210000","sadness"
"503547695235997000","sadness"
"492831860884000000","surprise"
"510914356846919000","disgust"
"524678707815000000","fear"
"498297525527277000","trust"
"479477301785419000","happiness"
"485224521700757000","happiness"
"771256256669000000","anger"
"770479622417000000","anger"
"494735248614113000","happiness"
"480402015819000000","surprise"
"508742684673000000","surprise"
"538793000000000000","anticipation"
"527129666134000000","fear"
"507506556141699000","sadness"
"525018790397000000","fear"
"519100925252616000","disgust"
"505817136665620000","trust"
"474460461237145000","trust"
"482147865494818000","trust"
"480314140922511000","happiness"
"489421501658000000","anticipation"
"518936357532872000","disgust"
"495870705402000000","fear"
"484116726318000000","surprise"
"476292403167772000","disgust"
"484708328703000000","surprise"
"474796685013417000","disgust"
"502904997827186000","happiness"
"477556763526000000","fear"
"475733600244363000","happiness"
"772084764619000000","anger"
"476141995439000000","surprise"
"505117560304463000","trust"
"524076000000000000","anticipation"
"771366795748000000","anger"
"494411804865000000","surprise"
"772589335896000000","anger"
"521326934655905000","sadness"
"556783672250998000","happiness"
"529949454783098000","trust"
"550263278560000000","anticipation"
"477544633623642000","happiness"
"498413783258000000","anticipation"
"495737188123000000","fear"
"473405052715941000","disgust"
"501746673672937000","trust"
"481585476429000000","fear"
"514178708157000000","fear"
"475498945708191000","disgust"
"555296040682000000","anticipation"
"474862871152000000","fear"
"770748544169000000","anger"
"544988790272000000","anticipation"
"546814000000000000","anticipation"
"528591704031383000","happiness"
"510845045990113000","happiness"
"482032752813000000","surprise"
"516315215302885000","sadness"
"479684856926859000","sadness"
"479650035798253000","trust"
"769938978376000000","anger"
"556489110475000000","anticipation"
"543141000000000000","anticipation"
"478230976959504000","happiness"
"471731143726000000","fear"
"523107852878000000","fear"
"472154286093127000","disgust"
"523697131652000000","fear"
"525978000000000000","anticipation"
"503293591692000000","anticipation"
"498955427258724000","sadness"
"514859087167619000","trust"
"540972916163084000","sadness"
"771101442585000000","anger"
"547809522614000000","anticipation"
"539931000000000000","anticipation"
"494584656302000000","surprise"
"521713066464000000","fear"
"473156758311944000","trust"
"477261249660000000","surprise"
"528215000000000000","anticipation"
"531758751686991000","happiness"
"546546164699770000","trust"
"493658402997153000","happiness"
"496666624955000000","fear"
"496377121510000000","surprise"
"520331022337000000","fear"
"519512898159132000","trust"
"521737720600000000","anticipation"
"546244330034171000","trust"
"532074826056605000","sadness"
"503069519406000000","fear"
"524902738186874000","sadness"
"494981190018000000","anticipation"
"500706289161228000","happiness"
"518720000000000000","anticipation"
"473218800457000000","surprise"
"771912252455000000","anger"
"547508363207000000","anticipation"
"772990657032000000","anger"
"556477962024132000","sadness"
"531708080296169000","trust"
"521215617816000000","fear"
"546867452584263000","happiness"
"509846000000000000","anger"
"492864000000000000","anger"
"475606605103235000","sadness"
"495525208003000000","anticipation"
"492880000000000000","anger"
"769862436611000000","anger"
"537674000000000000","anticipation"
"494270943351000000","surprise"
"559679033860841000","happiness"
"519060680880951000","sadness"
"496089237066760000","sadness"
"476467905430036000","disgust"
"528214000000000000","anticipation"
"476354940257000000","surprise"
"475830849376505000","disgust"
"523188000000000000","anticipation"
"477268677759225000","happiness"
"520689547252736000","trust"
"481032923014000000","surprise"
"476648965174000000","fear"
"476899386074000000","fear"
"536938931049074000","sadness"
"473040148268322000","disgust"
"522502451237113000","sadness"
"522726000000000000","anticipation"
"544971832697000000","anticipation"
"541019544223879000","trust"
"496377167631000000","surprise"
"482019561731000000","surprise"
"527955642057650000","trust"
"511742018876000000","fear"
"497493968176000000","fear"
"504432324264472000","trust"
"536915988215000000","anticipation"
"503999262376000000","anticipation"
"474683556242137000","disgust"
"497500884566000000","surprise"
"507716162319179000","happiness"
"508023667709000000","anticipation"
"505309311292000000","anticipation"
"505119242207772000","sadness"
"476029026042003000","disgust"
"496556566397000000","surprise"
"473756724110000000","fear"
"477932694832050000","trust"
"527398139352000000","fear"
"514129211175346000","happiness"
"501882942428172000","trust"
"518441442214000000","fear"
"478352590766231000","happiness"
"528386720015085000","happiness"
"510916122653106000","sadness"
"476016875152084000","disgust"
"519195800383918000","disgust"
"543839018287000000","anticipation"
"484196485182000000","fear"
"475527316005609000","happiness"
"500043241001996000","sadness"
"477235052053401000","trust"
"528229000000000000","anticipation"
"476357515567849000","disgust"
"476007828029599000","disgust"
"506221308179267000","happiness"
"530445171201441000","sadness"
"536945998459723000","sadness"
"772522698585000000","anger"
"524234505863720000","trust"
"495290238923575000","happiness"
"496049739268000000","surprise"
"474478026978099000","trust"
"553548030964531000","trust"
"509734545261000000","fear"
"515311736460000000","fear"
"478962299982843000","happiness"
"523948739560000000","fear"
"552359482660233000","sadness"
"496237962854531000","disgust"
"495239324251000000","surprise"
"476489346732662000","trust"
"481962963801000000","surprise"
"771802239904000000","anger"
"544258364805746000","sadness"
"769661605903000000","anger"
"478263545730039000","trust"
"501916417147412000","trust"
"492842136904024000","sadness"
"473199787655692000","trust"
"496559137498000000","surprise"
"483355057468000000","surprise"
"506585327624937000","trust"
"482885375124180000","happiness"
"553271836020965000","happiness"
"495540089389000000","surprise"
"474701210088271000","trust"
"527478258951000000","fear"
"495428197971000000","surprise"
"472377897031000000","fear"
"527495000000000000","anticipation"
"772233529686000000","anger"
"475449985597591000","sadness"
"481407650496659000","trust"
"512268559196487000","happiness"
"518420881773953000","sadness"
"488067232174321000","trust"
"479358049321091000","trust"
"770773553097000000","anger"
"476078049075949000","happiness"
"481162199856000000","fear"
"539884372649000000","anticipation"
